label	text_a
0	海天的房间比较小，因为是在中间，所以采光也不是很好，里面的设施不太好，地毯很脏，我住的那间热水管坏了，但因为当时同屋的已经睡了，所以也没有去换，但是心情就不好了。最不喜欢的是他们的服务态度，因为我们整理东西，所以晚下来了15分钟，这期间也没有电话提醒说必须马上下来，但到了前台后就被它们不停的质问：怎么这么晚才下来，！语气很不好，而且被问了三遍，前台小姐问了两遍，脸很臭，后来有一个男的不知是不是前台，嘴里还叼着烟，又问了我们一遍。当时就觉得特别火，住了这么多酒店，还从没见过质问住客的呢，以后不会再去这家了。
0	故事内容有些深，像伽利略、哥伦布这些上小学后才能明白吧，不过故事里的小鸡们还是很可爱，女儿虽然看不懂，但是很喜欢小鸡
0	27日入住正赶上附近施工，第一印象不好，29日离开时，大厅有钢琴小提琴的表演。订房时（大/双）没得挑，入住时被告知是两间豪标双人间，其实想要一大一双。总之不尽如人意。
1	绿野仙踪没有华丽的词语，没有惊险的故事情节，更没有复杂的情感描述，她有的是一份纯洁的童真，是一部会小孩子读得津津有味，让大人读了很容易怀念从前的童话。一边读绿野仙踪，脑海里就出现一幕幕画面，像小时候看的动画片一样，那画面轻松而流畅。每天晚上睡觉前读一下，感觉真好！不过这本书只有仙境术师和格林达两部分，中间的故事都没有，读起来我觉得意犹未尽哦……
0	京东的包装要做的皮实点，送过来的时候就外面一个包装盒包着，看着怪心疼的。
1	故事一上来就认识了一个发丘族的行家，我不知道是不是作者的特意安排。本人老是不自觉地将这本书与鬼吹系列进行比较。而发丘正好就是霸唱没有提到的一个种族。不过一上来就弄个王胖子出来。后来才发现这还是其中一个主角的时候。我不得不想到“三叔”不会是同人吧。倒是麒麟血，这个让我耳目一新。那种青铜制品也贯穿了整个故事路线。期待吴邪这个初哥能将我们带到另外一个未知的领域好好来一场精神SPA。
0	失望！以为是有具体的朗读内容的书呢！结果根本没有！略略翻了一下便扔到一边了！失败的购买！
1	虽然买D80很久了，可是我一直停留在普通拍照的水平上。前不久，看了朋友的作品，实在是有愧，于是想找一本书来提升自己。这是一本集单反机基本原理/结构/操作，摄影构图，人像/风光/纪实攻略的入门指导书。粗粗通篇读完，觉得收益多多，于是拿起相机把弄起来。小试牛机，还真是提高不少，朋友们说作品不错，那个得意呀，哈哈！再接再厉，继续努力研读，希望赶上业余中高手级（希望如此）。
1	第一次入住宁丰宾馆，地处市中心，购物很方便。房间装修时尚、温馨，用品干净舒适，而且有鲜花和水果赠送，有家的感觉，服务热情周到。唯一不足的是门口修路，不过听说五一就可以修好。住后感言：同样的服务，他们更惊喜；同样的微笑，他们更真诚！
0	虽说作者并非专业医务人员，但也算是位医者！本书内容充斥着对自我的吹捧和膨胀，我想这首先不应当是该书的主题和读者所需！本书的浅显易懂是一重大特色，但它本身就存在一个重大的隐患--没有顾及到所涉及到的读者本身体质、地区气候、习惯等方面的不同，用单一的模式来解决所有的问题，显然是不可取的！本书因为当当的推荐排行，我进行了购买，但翻阅没多久，至少是我本人对其的表述无法苟同，希望作者作为医者，在浅显易懂，易于读者理解掌握的前提下，少点对自我的褒扬的同时也不忘对其差异性及基础性知识的传扬，以便读者能正确、方便来掌握其中对自己有益的知识。不会因失之毫厘，谬以千里，我想这应该也是作者的初衷才对！
0	不太喜欢LED背光，色彩看上去不舒服，还是普通的CCFL好（CCFL 5.6英寸，显示1024 x 600，都比8.9 LED背光的要好）
0	可能美国的男女和中国的不太一样？对于一个有丰富生活阅历的人来说，这本书里的很多东西都不太实用，唯一实用的一条建议就是：时刻记着，男人和女人是两种完全不同的生物。
0	VISTA系统过时失败！光分区就折腾半宿。外观大失所忘，前面那些鼓吹外观漂亮或满意的人绝对是在忽悠！塑料感强，打开包装后味道扑面而来；没有一处镀金；显示屏太矮看不惯；烤漆面易脏！电池和二手的差不多！
1	这个上网本的性价比还是相当不错的，我回家已经很仔细地测试过这个上网本了。对于价格不超过2000的笔记本来说，这个u100x的性能已经超级不错了。1999抢购获得的，别的牌子同类配置至少要贵500 做工不错，本本很轻 还能超频 mm非常喜欢
0	此书的阅读价值无需质疑，是本好书。可当当网的送来的这书质量特别差！读到第二天的时候，中间的装订就松了，如今，已经有十几页掉出来了。真让人烦躁。真没想到当当网会有质量这么差的书。
0	钢琴烤漆很容易留指纹印，并且进入不了系统，开机时声音很大，已经发回去换一个回来，希望京东能快点帮我发回来，虽然第一次在京东买东西就碰到这么倒霉运，但还是相信京东，并且希望你们做得更好。
1	整体不错，性能也可以，就是介绍上写的9300M其实是105M，显卡升级了。。。让我白下了驱动。。。
0	十一期间携程订的鸿展楼，网上说是四星，到地方一看怎么也不像，问服务员这是四星酒店吗？她说，是的啊，指了指大门上用红胶纸剪的四颗红五星。这就是四星，我昏。大堂人员解释，迎宾馆是四星，鸿展楼是附楼，没有四星，原来如此。房间很大，设备很旧，床单也很旧。不过价钱不贵，一天是178。早餐不太好，牛奶没有牛奶味，餐具也不是太干净。不过也不能小看这家酒店，每间房里有一本画册，上面满是朱容基、李鹏、经叔平等国家政要在这里的提字和合影留念。 补充点评 2007年10月7日 ： 住酒店停车还要收费，我是第一次遇到。
0	不是高分屏~不过也不能要求太多!价格在那里!15.4点看片感觉好好!端口比较少!塑料比较粗糙!
1	名头特别响亮，不过设施可不怎么样，尤其是单人大床房，居然没有安静的房间。 入住后只好更换为双人间。
1	虽然换了招牌，基本属于换汤不换药．下次应该不会再住了，性价比一般般啦 宾馆反馈 2008年8月8日 ： 感谢您对本酒店的支持！最近酒店有新的客房周末促销推出， 我们将一如既往地保持5星级的服务标准， 欢迎您再次下榻， 衷心祝您身体健康， 工作顺利!
0	酒店大堂像住宅公寓一楼大厅，所谓的“套房”的卧室比我住过的任何一个五星级的一间普通标房还小，两张床挨得紧得半米距离都不到，更令人气愤的是卫生间小得两个人在里面会打架！这是我住过的最垃圾的套房，竟然还卖807元一晚，真是把人民币看得太不值钱了！美国豪生集团旗下有这样一家酒店真是砸自己的招牌！请携程认真考察每一家签约协议往来客户的真实情况，不要让携程忠实客户一次次受到欺骗！ 补充点评 2008年6月16日 ： 一家性价比很低并让人十分失望的酒店！ 宾馆反馈 2008年6月20日 ： 感谢您选择入住上海绿地豪生全套房酒店，并给予我们忠恳的建议。首先，请允许我们为您简单介绍一下我们的酒店概况。我们属于一家国际性连锁酒店集团，提供高优质标准的酒店式服务，迎合不同种类客户的需求，希望给为您及其他客人带来回家的感觉。我们的客房最小面积为65平方米，最大至100平方米不等，每间套房均配备简洁齐全的现代化厨房设备。酒店提供餐饮、商务中心、酒吧、健身等一系列设施。此次您所入住的行政套房其面积为75平方米，每晚807元的房价，我店客房其设计风格和建筑布局比例以客厅为主，在同区域五星级酒店中具有较高的性价比，如客户想追求更加豪华、舒适的套房，也可选择我们的贵宾套房，其房型为85平方米。其次，我们酒店与携程旅行网是合作伙伴关系，我们总是以最优惠的价格，最好的房型提供给携程的客户们，以保持长期、友好的合作关系。相信携程旅行网也秉承同样的宗旨，认真负责地将每一家签约酒店推荐给忠实的客户。最后，再次感谢您的忠实建议，希望下次能有机会为您提供更优质的服务。谢谢！
